date_time_IST,x_axis,y_axis,z_axis,x_gyro,y_gyro,z_gyro,acc,gyro
2022-09-18 18:24:18,0.89499,-0.08345,1.83195,-0.00977,0,0.00855,2.040591043,2.040608955
2022-09-18 18:24:19,0.89792,-0.09418,1.83342,-0.011,0,0.00733,2.043663156,2.043676301
2022-09-18 18:24:22,0.89987,-0.0854,1.8383,-0.00977,-0.00122,0.00855,2.048513136,2.048531342
2022-09-18 18:24:24,0.90719,-0.07613,1.83195,-0.011,0.00122,0.011,2.045685771,2.045715709
2022-09-18 18:24:26,0.90914,-0.08491,1.83634,-0.00855,0.00122,0.00855,2.050826624,2.05084481
2022-09-18 18:24:27,0.9028,-0.0937,1.83293,-0.011,-0.00367,0.00977,2.045350805,2.045377431
2022-09-18 18:24:29,0.8989,-0.09272,1.83683,-0.00977,0,0.00733,2.047086382,2.047099506
2022-09-18 18:24:32,0.90475,-0.08198,1.82854,-0.00977,0.00122,0.00977,2.041776632,2.041800371
2022-09-18 18:24:33,0.88914,-0.0854,1.83244,-0.01222,0.00122,0.00855,2.038553275,2.03857157
2022-09-18 18:24:34,0.8989,-0.08784,1.83,-0.00855,-0.00244,0.00855,2.040744246,2.040763615
2022-09-18 18:24:36,0.90182,-0.0815,1.83878,-0.00855,0.00122,0.00977,2.049642274,2.049665922
2022-09-18 18:24:37,0.90622,-0.07369,1.8383,-0.011,0.00122,0.00855,2.050856356,2.050874542
2022-09-18 18:24:38,0.90524,-0.0893,1.83683,-0.00977,0.00122,0.00977,2.04972642,2.049750067
2022-09-18 18:24:41,0.8989,-0.0893,1.83488,-0.00855,-0.00122,0.00977,2.045184665,2.045208365
2022-09-18 18:24:42,0.90719,-0.0854,1.83732,-0.00855,0,0.00855,2.050861194,2.050879017
2022-09-18 18:24:44,0.90378,-0.08296,1.84122,-0.00977,0.00122,0.00855,2.052752235,2.052770403
2022-09-18 18:24:47,0.90231,-0.0854,1.84415,-0.00977,-0.00122,0.00733,2.054834718,2.054848154
2022-09-18 18:24:48,0.91158,-0.08394,1.83488,-0.00855,0,0.00855,2.050563004,2.050580829
2022-09-18 18:24:49,0.90866,-0.08296,1.84025,-0.00977,0.00122,0.00855,2.054036373,2.05405453
2022-09-18 18:24:52,0.89743,-0.0815,1.84366,-0.00855,0,0.00733,2.05209772,2.052110811
2022-09-18 18:24:53,0.8989,-0.08589,1.83098,-0.00977,0.00122,0.00977,2.04154012,2.041563862
2022-09-18 18:25:05,0.89987,-0.08784,1.83537,-0.00977,0.00122,0.00855,2.045987517,2.046005745
2022-09-18 18:25:07,0.89646,-0.0893,1.84025,-0.00977,0.00367,0.00855,2.04893511,2.048956236
2022-09-18 18:25:08,0.9111,-0.08784,1.8383,-0.00977,0.00122,0.00855,2.053573949,2.053592111
2022-09-18 18:25:09,0.91012,-0.08442,1.83781,-0.011,-0.00122,0.00855,2.052557124,2.052575294
2022-09-18 18:25:11,0.90134,-0.08198,1.8383,-0.011,0,0.00977,2.049019621,2.049042913
2022-09-18 18:25:13,0.90329,-0.08296,1.82951,-0.00733,0,0.00733,2.042038694,2.042051849
2022-09-18 18:20:45,0.8945,-0.08882,1.83781,-0.00855,0,0.00733,2.045865303,2.045878434
2022-09-18 18:20:49,0.90963,-0.07954,1.83976,-0.00855,0.00122,0.00855,2.053891479,2.053909637
2022-09-18 18:20:52,0.89987,-0.08052,1.83683,-0.00977,0.00122,0.00855,2.046996321,2.04701454
2022-09-18 18:20:54,0.90329,-0.08442,1.84269,-0.00855,-0.00122,0.00733,2.053914798,2.05392824
2022-09-18 18:20:58,0.90475,-0.09028,1.84318,-0.011,0.00122,0.00855,2.055245862,2.055264008
2022-09-18 18:21:02,0.90963,-0.0854,1.82707,-0.00733,0.00122,0.00977,2.042768876,2.042792604
2022-09-18 18:21:05,0.91158,-0.08296,1.84415,-0.00977,-0.00244,0.00855,2.058822401,2.058841601
2022-09-18 18:21:06,0.89353,-0.0937,1.83098,-0.00855,-0.00122,0.00855,2.039525266,2.039543552
2022-09-18 18:21:07,0.90329,-0.08394,1.83781,-0.00977,0.00122,0.00855,2.049518076,2.049536273
2022-09-18 18:21:15,0.9067,-0.09126,1.83878,-0.011,0.00122,0.00855,2.052204952,2.052223126
2022-09-18 18:21:17,0.90817,-0.08394,1.83342,-0.00977,0.00122,0.00855,2.047742066,2.047760279
2022-09-18 18:21:20,0.89304,-0.09614,1.83976,-0.00855,0.00244,0.00855,2.047310479,2.047329787
2022-09-18 18:21:23,0.9067,-0.08198,1.84318,-0.01222,0.00122,0.00855,2.055757311,2.055775453
2022-09-18 18:21:26,0.89987,-0.07808,1.82317,-0.00977,0.00122,0.00855,2.034652637,2.034670967
2022-09-18 18:21:29,0.89646,-0.08882,1.83098,-0.00977,-0.00122,0.00733,2.040592386,2.040605915
2022-09-18 18:21:33,0.90085,-0.08101,1.84366,-0.00855,0,0.00855,2.05357628,2.053594079
2022-09-18 18:16:05,0.90378,-0.0854,1.82805,-0.00977,0.00244,0.00855,2.041048322,2.041067688
2022-09-18 18:16:06,0.8945,-0.08882,1.83,-0.011,0,0.00733,2.038852433,2.038865609
2022-09-18 18:16:08,0.9028,-0.08589,1.83439,-0.011,0,0.00855,2.046316594,2.046334456
2022-09-18 18:16:09,0.90329,-0.08686,1.83342,-0.00855,0,0.00855,2.045704373,2.04572224
2022-09-18 18:16:10,0.89743,-0.0893,1.84806,-0.00977,0.00122,0.00977,2.056375661,2.056399232
2022-09-18 18:16:12,0.89304,-0.08345,1.8383,-0.00855,0.00122,0.00977,2.045441574,2.045465271
2022-09-18 18:16:13,0.90768,-0.08589,1.82805,-0.00977,0,0.00855,2.042798785,2.042816678
2022-09-18 18:16:15,0.90719,-0.08784,1.82902,-0.00977,0,0.00977,2.043532168,2.043555523
2022-09-18 18:16:17,0.90231,-0.08003,1.82805,-0.011,0,0.00855,2.040180124,2.04019804
2022-09-18 18:16:19,0.9067,-0.0893,1.83586,-0.011,0,0.00977,2.049502701,2.049525987
2022-09-18 18:16:22,0.90475,-0.08101,1.8339,-0.00977,0,0.00977,2.046539614,2.046562935
2022-09-18 18:16:23,0.90231,-0.0893,1.83146,-0.011,0,0.00855,2.043620209,2.043638094
2022-09-18 18:16:25,0.90329,-0.09321,1.83,-0.011,-0.00244,0.011,2.042919707,2.042950778
2022-09-18 18:16:28,0.90085,-0.08833,1.83683,-0.00977,0,0.00855,2.04774934,2.04776719
2022-09-18 18:16:29,0.89597,-0.08101,1.83293,-0.00855,0,0.00977,2.04180245,2.041825825
2022-09-18 18:16:32,0.90475,-0.08247,1.83781,-0.00977,0.00244,0.00855,2.050102305,2.050121586
2022-09-18 18:16:35,0.90036,-0.08296,1.82756,-0.00855,0,0.00855,2.038996333,2.039014259
2022-09-18 18:16:38,0.91598,-0.07808,1.8383,-0.00977,-0.00122,0.00733,2.055349785,2.055363217
2022-09-18 18:16:41,0.89353,-0.08638,1.83244,-0.00855,0.00122,0.00855,2.040513102,2.040531379
2022-09-18 18:16:43,0.9067,-0.08589,1.84318,-0.011,0.00122,0.011,2.055916947,2.055946736
2022-09-18 18:16:44,0.90866,-0.07418,1.82707,-0.00855,-0.00122,0.011,2.041898737,2.041928731
2022-09-18 18:16:46,0.89548,-0.07906,1.83781,-0.00977,0.00244,0.00855,2.045893573,2.045912893
2022-09-18 18:16:47,0.91158,-0.08735,1.83537,-0.00977,0,0.00733,2.051143865,2.051156962
2022-09-18 18:16:48,0.89597,-0.0854,1.83488,-0.00855,0,0.00733,2.043731884,2.043745029
2022-09-18 18:16:49,0.90134,-0.09126,1.83634,-0.00855,0.00122,0.00977,2.047653969,2.047677641
2022-09-18 18:16:50,0.90475,-0.09321,1.83683,-0.00977,0.00367,0.00855,2.04968415,2.049705268
2022-09-18 18:16:52,0.90768,-0.08735,1.82854,-0.00977,0,0.00855,2.043299179,2.043317068
2022-09-18 18:16:54,0.8989,-0.08247,1.83049,-0.00977,0,0.00855,2.040959615,2.040977524
2022-09-18 18:16:57,0.90426,-0.08686,1.83146,-0.00855,0.00122,0.00855,2.044376809,2.044395052
2022-09-18 18:17:02,0.89743,-0.08784,1.83342,-0.00855,0.00122,0.00855,2.043165526,2.04318378
2022-09-18 18:11:26,0.89938,-0.08101,1.83586,-0.00855,0,0.00977,2.045929848,2.045953176
2022-09-18 18:11:27,0.91061,-0.08491,1.83342,-0.00977,0,0.00855,2.048865339,2.048883178
2022-09-18 18:11:28,0.90719,-0.08735,1.83781,-0.00855,-0.00122,0.00855,2.051382294,2.051400474
2022-09-18 18:11:30,0.89743,-0.08638,1.83293,-0.00977,0.00122,0.00855,2.042663578,2.042681836
2022-09-18 18:11:33,0.89792,-0.0854,1.83586,-0.00977,0.00122,0.00977,2.045467043,2.04549074
2022-09-18 18:11:34,0.90475,-0.08052,1.83488,-0.00977,0.00122,0.00977,2.047398507,2.047422181
2022-09-18 18:11:36,0.90182,-0.09126,1.82561,-0.011,0.00244,0.00855,2.038249144,2.038268537
2022-09-18 18:11:37,0.9028,-0.07857,1.83244,-0.00977,0.00122,0.00977,2.044274306,2.044298016
2022-09-18 18:11:41,0.89792,-0.09858,1.83732,-0.00855,-0.00122,0.00977,2.047369807,2.047393481
2022-09-18 18:11:42,0.9028,-0.0937,1.8461,-0.00855,0.00367,0.00733,2.057161331,2.057177663
2022-09-18 18:11:43,0.9028,-0.08101,1.82463,-0.00977,0,0.00977,2.037372106,2.037395531
2022-09-18 18:11:44,0.90182,-0.08784,1.83,-0.011,0.00122,0.00733,2.04203212,2.04204564
2022-09-18 18:11:47,0.9028,-0.08686,1.82756,-0.011,0.00244,0.00855,2.040237254,2.040256628
2022-09-18 18:11:48,0.89987,-0.08735,1.82756,-0.00977,0.00122,0.00977,2.038963362,2.038987134
2022-09-18 18:11:50,0.8989,-0.09028,1.82902,-0.00855,-0.00122,0.00855,2.039972022,2.039990304
2022-09-18 18:11:54,0.90573,-0.08735,1.8261,-0.011,0.00122,0.00977,2.040249511,2.040273268
2022-09-18 18:11:56,0.9028,-0.07662,1.83586,-0.00977,-0.00122,0.00977,2.047266569,2.047290245
2022-09-18 18:11:59,0.9067,-0.09321,1.8422,-0.00855,0,0.00855,2.055357349,2.055375133
2022-09-18 18:12:01,0.89548,-0.09077,1.84318,-0.00855,0.00122,0.00855,2.051203582,2.051221764
2022-09-18 18:12:05,0.89499,-0.09028,1.83586,-0.00977,0,0.00977,2.044392212,2.044415557
2022-09-18 18:12:06,0.90378,-0.0815,1.83586,-0.00977,0,0.00977,2.047887321,2.047910626
2022-09-18 18:12:07,0.90378,-0.0893,1.83732,-0.00855,0,0.011,2.0495213,2.049550819
2022-09-18 18:12:08,0.89743,-0.07857,1.83878,-0.00977,-0.00122,0.00855,2.047599995,2.047618209
2022-09-18 18:12:12,0.89987,-0.08882,1.83439,-0.00733,0,0.00855,2.045150772,2.045168644
2022-09-18 18:12:15,0.90134,-0.08394,1.8339,-0.00977,0.00244,0.00855,2.045152544,2.045171872
2022-09-18 18:12:16,0.90231,-0.08345,1.84415,-0.00977,0,0.00855,2.054754599,2.054772387
2022-09-18 18:12:18,0.90378,-0.09174,1.83488,-0.011,0,0.00855,2.047442095,2.047459947
2022-09-18 18:12:20,0.89987,-0.09321,1.83537,-0.00855,0.00122,0.00733,2.0462251,2.046238592
2022-09-18 18:12:22,0.90134,-0.08296,1.83537,-0.011,0.00122,0.00977,2.046430843,2.046454528
2022-09-18 18:12:23,0.89743,-0.0854,1.83342,-0.00977,0,0.00977,2.04306208,2.04308544
2022-09-18 18:12:25,0.89792,-0.08296,1.83439,-0.00855,-0.00122,0.00855,2.044047299,2.044065545
2022-09-18 18:10:16,0.89841,-0.09126,1.83244,-0.011,-0.00122,0.00977,2.042866924,2.042890651
2022-09-18 18:10:18,0.90182,-0.08101,1.83634,-0.00733,0.00122,0.00977,2.047434133,2.047457807
2022-09-18 18:10:22,0.90475,-0.09028,1.83927,-0.00977,0.00122,0.00855,2.051740036,2.051758213
2022-09-18 18:10:24,0.89206,-0.08833,1.83195,-0.00977,0,0.00855,2.039513186,2.039531107
2022-09-18 18:10:25,0.90036,-0.08638,1.83537,-0.00977,0.00122,0.00855,2.046140922,2.046159149
2022-09-18 18:10:26,0.89987,-0.0854,1.84464,-0.00855,0,0.00855,2.054204446,2.054222239
2022-09-18 18:10:27,0.90475,-0.08442,1.83634,-0.00977,-0.00122,0.00977,2.04886405,2.048887707
2022-09-18 18:10:28,0.89841,-0.0893,1.84025,-0.00733,0.00367,0.00977,2.049789033,2.049815602
2022-09-18 18:10:30,0.9067,-0.0937,1.84025,-0.00977,0.00244,0.00855,2.053632061,2.053651309
2022-09-18 18:10:37,0.9067,-0.08589,1.83244,-0.00977,0,0.011,2.046293805,2.04632337
2022-09-18 18:10:38,0.90231,-0.08589,1.83,-0.00977,0.00122,0.00855,2.042165622,2.042183885
2022-09-18 18:10:41,0.89597,-0.09174,1.83781,-0.00855,0,0.00733,2.046637258,2.046650384
2022-09-18 18:10:44,0.90475,-0.08247,1.83,-0.011,0,0.00977,2.043103978,2.043127337
2022-09-18 18:10:45,0.89743,-0.08686,1.83244,-0.00977,0.00122,0.00855,2.04224426,2.042262522
2022-09-18 18:10:47,0.90182,-0.08638,1.83586,-0.00977,0,0.00977,2.047223182,2.047246495
2022-09-18 18:10:48,0.9111,-0.08198,1.83293,-0.00977,0,0.00855,2.0485254,2.048543243
2022-09-18 18:10:49,0.89694,-0.08052,1.82122,-0.011,0.00122,0.00855,2.031705471,2.031723828
2022-09-18 18:10:53,0.90719,-0.08979,1.84122,-0.00977,0.00122,0.00977,2.054543022,2.054566614
2022-09-18 18:10:57,0.90475,-0.09077,1.83049,-0.011,0,0.011,2.043894664,2.043924264
2022-09-18 18:10:58,0.90182,-0.08247,1.84415,-0.00977,0,0.00733,2.054499899,2.054512975
2022-09-18 18:10:59,0.90036,-0.08394,1.83488,-0.00977,0,0.00977,2.045599831,2.045623162
2022-09-18 18:11:03,0.90134,-0.08394,1.82707,-0.00977,-0.00122,0.00855,2.039030285,2.039048576
2022-09-18 18:11:04,0.9028,-0.08052,1.83586,-0.00977,0.00122,0.00733,2.047416238,2.047429722
2022-09-18 18:11:08,0.90182,-0.08638,1.82951,-0.011,0,0.00855,2.041530714,2.041548618
2022-09-18 18:11:09,0.89938,-0.08198,1.83586,-0.00977,0,0.00977,2.045968486,2.045991813
2022-09-18 18:11:11,0.90573,-0.07954,1.83488,-0.00977,-0.00122,0.00855,2.047793461,2.047811673
2022-09-18 18:11:12,0.90622,-0.07954,1.83098,-0.00977,0,0.00977,2.044516828,2.044540172
2022-09-18 18:11:15,0.90866,-0.08589,1.83634,-0.00855,0.00244,0.00855,2.050654696,2.050673972
2022-09-18 18:09:05,0.89938,-0.08003,1.83683,-0.00855,-0.00244,0.00855,2.046761743,2.046781056
2022-09-18 18:09:09,0.89792,-0.08491,1.8383,-0.01222,-0.00122,0.00733,2.047636912,2.047650395
2022-09-18 18:09:10,0.90378,-0.08784,1.83683,-0.00855,0.00122,0.011,2.049018937,2.049048826
2022-09-18 18:09:11,0.90719,-0.08345,1.83098,-0.011,0.00122,0.00855,2.045102775,2.045121011
2022-09-18 18:09:14,0.9067,-0.08345,1.83683,-0.011,-0.00122,0.00977,2.050125177,2.05014882
2022-09-18 18:09:15,0.89694,-0.08345,1.83342,-0.00977,0.00122,0.00855,2.042766301,2.042784559
2022-09-18 18:09:21,0.89841,-0.07613,1.83146,-0.00977,0,0.00855,2.041367688,2.041385593
2022-09-18 18:09:23,0.90134,-0.08589,1.82854,-0.011,0.00122,0.00855,2.040428734,2.040447012
2022-09-18 18:09:26,0.90524,-0.08101,1.84269,-0.00977,-0.00122,0.00977,2.054635859,2.05465945
2022-09-18 18:09:30,0.90231,-0.08784,1.83732,-0.00977,0,0.00977,2.048810383,2.048833677
2022-09-18 18:09:33,0.90329,-0.08003,1.83293,-0.00977,-0.00244,0.00855,2.044986555,2.045005884
2022-09-18 18:09:34,0.89987,-0.08052,1.83634,-0.00977,-0.00122,0.00855,2.046556641,2.046574864
2022-09-18 18:09:35,0.90085,-0.08003,1.83537,-0.00977,0.00122,0.00977,2.046098375,2.046122064
2022-09-18 18:09:37,0.90085,-0.08052,1.83586,-0.00977,0.00122,0.00855,2.046557141,2.046575365
2022-09-18 18:09:42,0.89646,-0.0854,1.8339,-0.00977,0,0.00733,2.043067033,2.043080182
2022-09-18 18:09:43,0.90426,-0.08491,1.83537,-0.00977,0.00122,0.00977,2.047798548,2.047822217
2022-09-18 18:09:45,0.90524,-0.08735,1.82854,-0.011,-0.00122,0.00855,2.042216446,2.042234708
2022-09-18 18:09:49,0.9028,-0.08491,1.83439,-0.011,0,0.00977,2.046275695,2.046299018
2022-09-18 18:09:50,0.90817,-0.08394,1.83195,-0.00855,0.00122,0.00855,2.046426025,2.046444249
2022-09-18 18:09:51,0.90524,-0.08589,1.84122,-0.011,0.00122,0.00733,2.053515921,2.053529366
2022-09-18 18:09:52,0.89402,-0.08589,1.83732,-0.011,-0.00244,0.00977,2.045090129,2.045114921
2022-09-18 18:09:53,0.90573,-0.08394,1.82707,-0.00977,0,0.00977,2.040974655,2.040998039
2022-09-18 18:09:55,0.9028,-0.09028,1.83634,-0.011,0,0.00977,2.048253625,2.048276926
2022-09-18 18:10:01,0.89694,-0.08198,1.83439,-0.00977,0,0.00977,2.043577441,2.043600795
2022-09-18 18:10:15,0.90182,-0.09174,1.84318,-0.00855,0.00122,0.00855,2.054022408,2.054040565
2022-09-18 18:04:27,0.90914,-0.09077,1.82805,-0.00977,0.00122,0.00977,2.04365886,2.043682577
2022-09-18 18:04:30,0.89206,-0.08686,1.83293,-0.00855,0.00122,0.00977,2.040330387,2.040354143
2022-09-18 18:04:31,0.89792,-0.08686,1.84122,-0.00977,0,0.00855,2.050340478,2.050358305
2022-09-18 18:04:32,0.90182,-0.08198,1.83146,-0.00855,-0.00244,0.00855,2.043097101,2.043116448
2022-09-18 18:04:35,0.91207,-0.08394,1.83439,-0.00855,0.00244,0.00855,2.050342479,2.050361758
2022-09-18 18:04:36,0.90085,-0.08345,1.83732,-0.00977,0,0.00855,2.04798423,2.048002078
2022-09-18 18:04:37,0.90085,-0.08735,1.84171,-0.00855,0.00122,0.00855,2.052085882,2.052104057
2022-09-18 18:04:39,0.9028,-0.08345,1.83488,-0.00977,0,0.011,2.046654919,2.046684479
2022-09-18 18:04:40,0.90475,-0.08296,1.82317,-0.00855,0.00122,0.00855,2.037008535,2.037026844
2022-09-18 18:04:41,0.90182,-0.0854,1.83537,-0.011,0,0.00855,2.046742658,2.046760516
2022-09-18 18:04:42,0.90573,-0.08394,1.83878,-0.00855,0.00244,0.00977,2.051464025,2.05148874
2022-09-18 18:04:43,0.89792,-0.09223,1.83439,-0.011,0,0.00977,2.044444514,2.044467858
2022-09-18 18:04:45,0.90036,-0.08101,1.83927,-0.011,0.00122,0.00733,2.049420621,2.049434093
2022-09-18 18:04:47,0.90036,-0.09223,1.83293,-0.00977,0.00122,0.00977,2.044208132,2.044231843
2022-09-18 18:04:50,0.8989,-0.08589,1.83049,-0.00855,-0.00122,0.00855,2.041100669,2.041118941
2022-09-18 18:04:51,0.90573,-0.08101,1.83927,-0.00977,0.00122,0.00855,2.051785463,2.05180364
2022-09-18 18:04:52,0.90963,-0.0815,1.84318,-0.00977,0.00122,0.00855,2.057032207,2.057050337
2022-09-18 18:04:53,0.91061,-0.09126,1.83342,-0.00977,0,0.00855,2.04913832,2.049156158
2022-09-18 18:04:54,0.90378,-0.07954,1.84025,-0.00855,0.00122,0.00855,2.051746808,2.051764985
2022-09-18 18:04:56,0.90914,-0.0815,1.83976,-0.011,0,0.00977,2.05375136,2.053774598
2022-09-18 18:04:59,0.9111,-0.08589,1.84171,-0.011,0,0.00855,2.056544681,2.056562454
2022-09-18 18:05:01,0.90231,-0.0815,1.83927,-0.01222,0,0.00977,2.050297471,2.050320749
2022-09-18 18:05:02,0.90134,-0.08882,1.83244,-0.00977,0,0.00855,2.044049692,2.044067573
2022-09-18 18:05:03,0.91012,-0.07759,1.83976,-0.00977,0.00122,0.00855,2.054033953,2.05405211
2022-09-18 18:05:04,0.91061,-0.09321,1.83781,-0.00855,0.00122,0.00733,2.053154712,2.053168159
2022-09-18 18:05:06,0.89694,-0.09028,1.83146,-0.011,0,0.00855,2.041298012,2.041315918
2022-09-18 18:05:07,0.88962,-0.08589,1.83683,-0.00855,-0.00122,0.00855,2.042729861,2.042748119
2022-09-18 18:05:09,0.90231,-0.08442,1.83,-0.00855,0,0.00855,2.042104325,2.042122223
2022-09-18 18:05:11,0.90134,-0.08882,1.83878,-0.00977,0,0.00855,2.04973527,2.049753102
2022-09-18 18:05:12,0.89841,-0.08589,1.8339,-0.00977,-0.00122,0.00977,2.04394394,2.043967654
2022-09-18 18:05:13,0.90426,-0.0893,1.84122,-0.00977,0.00122,0.00977,2.053229584,2.053253191
2022-09-18 18:05:14,0.90475,-0.08491,1.83586,-0.00977,0,0.00855,2.048454103,2.048471946
2022-09-18 18:05:15,0.90426,-0.08784,1.83976,-0.00977,0,0.00733,2.05185742,2.051870512
2022-09-18 18:05:17,0.89646,-0.09467,1.83781,-0.00977,0,0.00855,2.046985231,2.047003087
2022-09-18 18:05:18,0.90085,-0.08345,1.83244,-0.00977,0.00122,0.00855,2.043607345,2.043625594
2022-09-18 18:05:21,0.90719,-0.08491,1.82707,-0.011,0.00122,0.00733,2.041663094,2.041676617
2022-09-18 18:05:22,0.9028,-0.09467,1.84122,-0.011,0.00122,0.00855,2.052827644,2.052845812
2022-09-18 18:05:24,0.89548,-0.08686,1.84074,-0.00855,0,0.00855,2.048841828,2.048859668
2022-09-18 18:05:26,0.89743,-0.08394,1.8339,-0.00977,0.00367,0.00977,2.043432343,2.043458994
2022-09-18 18:02:08,0.90622,-0.07759,1.8339,-0.00855,0.00244,0.00977,2.047057426,2.047082195
2022-09-18 18:02:12,0.9028,-0.08979,1.83342,-0.00855,0,0.00855,2.045614573,2.045632441
2022-09-18 18:02:16,0.90426,-0.08686,1.83195,-0.00855,0.00122,0.00855,2.044815789,2.044834028
2022-09-18 18:02:17,0.89938,-0.08101,1.82854,-0.00977,0.00122,0.00977,2.039364003,2.03938777
2022-09-18 18:02:19,0.90426,-0.07759,1.83439,-0.00855,0,0.00977,2.046629675,2.046652995
2022-09-18 18:02:22,0.90719,-0.08979,1.83537,-0.00855,0.00122,0.00733,2.049302071,2.049315543
2022-09-18 18:02:24,0.90817,-0.08198,1.83634,-0.011,0,0.00855,2.050277558,2.050295385
2022-09-18 18:02:25,0.90573,-0.08638,1.83586,-0.00855,0,0.00977,2.048948578,2.048971871
2022-09-18 18:02:27,0.9028,-0.09028,1.83488,-0.00977,0.00122,0.00733,2.04694478,2.046958268
2022-09-18 18:02:30,0.90378,-0.0937,1.83781,-0.00977,0.00122,0.00733,2.050156963,2.05017043
2022-09-18 18:02:32,0.90475,-0.08686,1.83488,-0.011,0,0.00855,2.047657646,2.047675497
2022-09-18 18:02:34,0.89353,-0.07808,1.82219,-0.01222,0.00122,0.00855,2.030977288,2.030995651
2022-09-18 18:02:38,0.90182,-0.08198,1.84318,-0.00855,0.00122,0.00977,2.053609638,2.053633241
2022-09-18 18:02:39,0.89548,-0.09028,1.83537,-0.00855,0,0.00855,2.04416681,2.04418469
2022-09-18 18:02:43,0.91451,-0.09028,1.83586,-0.00977,0.00122,0.00855,2.053012654,2.05303082
2022-09-18 18:02:44,0.90817,-0.08296,1.83927,-0.00977,0.00122,0.011,2.052941607,2.05297144
2022-09-18 18:02:46,0.89499,-0.08442,1.83976,-0.00977,0.00122,0.00855,2.047645158,2.047663372
2022-09-18 18:02:47,0.90085,-0.07759,1.83976,-0.00855,-0.00122,0.00855,2.049943362,2.049961556
2022-09-18 18:02:48,0.90768,-0.08686,1.8383,-0.00855,0.00122,0.00977,2.052017186,2.052040807
2022-09-18 18:02:49,0.89499,-0.08247,1.82854,-0.00977,0,0.00611,2.037490352,2.037499513
2022-09-18 18:02:50,0.90426,-0.09223,1.8339,-0.00977,0.00244,0.00855,2.046797921,2.046817233
2022-09-18 18:02:52,0.91354,-0.07906,1.83293,-0.00977,0,0.00977,2.04949706,2.049520347
2022-09-18 18:02:55,0.89938,-0.08101,1.83195,-0.00855,0.00122,0.00977,2.042422044,2.042445776
2022-09-18 18:02:57,0.89792,-0.08491,1.83634,-0.00977,0,0.00855,2.045877472,2.045895338
2022-09-18 18:02:59,0.90719,-0.0854,1.83781,-0.00977,0,0.00855,2.051300186,2.051318004
2022-09-18 18:03:01,0.91158,-0.0771,1.84513,-0.011,0.00122,0.00977,2.059472559,2.059496095
2022-09-18 18:03:02,0.89792,-0.08979,1.83244,-0.00855,0.00122,0.00855,2.042586332,2.042604591
2022-09-18 18:03:04,0.90768,-0.08735,1.82951,-0.00977,0.00122,0.00977,2.044167274,2.044190986
2022-09-18 18:03:05,0.90475,-0.08638,1.83439,-0.00855,-0.00122,0.00733,2.047198266,2.047211752
2022-09-18 17:56:19,0.90182,-0.0693,1.83244,-0.00855,0.00367,0.00855,2.043506339,2.043527521
2022-09-18 17:56:21,0.90329,-0.08052,1.83732,-0.00977,0,0.00855,2.048941453,2.048959292
2022-09-18 17:56:24,0.89938,-0.08589,1.83634,-0.00977,0.00122,0.00733,2.04655957,2.04657306
2022-09-18 17:56:33,0.89694,-0.08833,1.82951,-0.00855,0.00122,0.00977,2.039463261,2.039487027
2022-09-18 17:56:37,0.9028,-0.08394,1.83878,-0.00977,-0.00122,0.00733,2.050172103,2.050185569
2022-09-18 17:56:39,0.89743,-0.0854,1.83342,-0.00855,0.00122,0.01222,2.04306208,2.043098989
2022-09-18 17:56:40,0.89548,-0.0893,1.83439,-0.00855,0.00122,0.00855,2.04324389,2.043262143
2022-09-18 17:56:42,0.90719,-0.0815,1.83732,-0.00977,0.00122,0.00977,2.050702496,2.050726132
2022-09-18 17:56:45,0.90524,-0.08345,1.83293,-0.00733,0.00244,0.00977,2.045985275,2.046010057
2022-09-18 17:56:46,0.90231,-0.0854,1.82902,-0.00977,-0.00122,0.00855,2.041266924,2.041285195
2022-09-18 17:56:47,0.91061,-0.08247,1.83634,-0.00977,0.00122,0.00855,2.051379163,2.051397343
2022-09-18 17:56:48,0.89841,-0.08589,1.83537,-0.011,-0.00122,0.00855,2.04526298,2.045281215
2022-09-18 17:56:51,0.90378,-0.08638,1.8422,-0.00977,0,0.00977,2.053772293,2.053795532
2022-09-18 17:56:52,0.89987,-0.08833,1.83781,-0.00977,0.00367,0.00855,2.048197696,2.048218829
2022-09-18 17:56:53,0.90524,-0.08052,1.83342,-0.011,0.00122,0.00855,2.046306874,2.0463251
2022-09-18 17:56:54,0.90036,-0.08735,1.83683,-0.00855,-0.00122,0.00855,2.047491783,2.047509998
2022-09-18 17:56:55,0.90622,-0.08979,1.84318,-0.00855,0.00122,0.00977,2.055871943,2.055895519
2022-09-18 17:56:57,0.89694,-0.0854,1.83146,-0.011,-0.00244,0.00855,2.041088008,2.041107374
2022-09-18 17:56:58,0.90134,-0.08638,1.84269,-0.00977,0.00122,0.011,2.053139483,2.053169312
2022-09-18 17:56:59,0.90085,-0.08003,1.83537,-0.00855,-0.00244,0.00977,2.046098375,2.046123155
2022-09-18 17:57:00,0.91256,-0.0893,1.83098,-0.00977,0.00244,0.00977,2.047737289,2.047762049
2022-09-18 17:57:03,0.9067,-0.08979,1.84025,-0.00977,0.00244,0.00855,2.053457376,2.053476626
2022-09-18 17:57:04,0.89987,-0.08394,1.84269,-0.00855,0,0.00855,2.052393329,2.052411138
2022-09-18 17:57:12,0.90622,-0.09028,1.8383,-0.00977,0,0.00855,2.051519451,2.051537267
